Change Physical Footprint: Designator=C101 Old Footprint=C10u-50V-1210FNPMLCC-X7R New Footprint=C10u-50V-1210FNPMLCC-X7R
Change Physical Footprint: Designator=C401 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C501 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C502 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C503 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C504 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C505 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C506 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C507 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C508 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C509 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C510 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C601 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C602 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C603 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C604 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C605 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C606 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_1 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_2 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_3 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_4 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_5 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_6 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_7 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_8 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_9 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_10 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_11 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C701_Cell_12 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_1 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_2 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_3 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_4 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_5 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_6 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_7 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_8 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_9 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_10 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_11 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=C702_Cell_12 Old Footprint=C0805FNPC-R New Footprint=C0805FNPC-R
Change Physical Footprint: Designator=D103 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D104 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D201 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D202 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D203 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_1 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_2 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_3 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_4 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_5 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_6 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_7 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_8 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_9 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_10 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_11 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=D701_Cell_12 Old Footprint=LED_0805_WE New Footprint=LED_0805_WE
Change Physical Footprint: Designator=F101 Old Footprint=Fuse_1206 New Footprint=Fuse_1206
Change Physical Footprint: Designator=J301 Old Footprint=J_MicroFit_2x2_v New Footprint=J_MicroFit_2x2_v
Change Physical Footprint: Designator=J302 Old Footprint=J_MicroFit_2x2_v New Footprint=J_MicroFit_2x2_v
Change Physical Footprint: Designator=J401 Old Footprint=J_PinHeader_1x5 New Footprint=J_PinHeader_1x5
Change Physical Footprint: Designator=J402 Old Footprint=J_PinHeader_1x4 New Footprint=J_PinHeader_1x4
Change Physical Footprint: Designator=L601 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L602 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L603 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_1 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_2 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_3 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_4 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_5 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_6 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_7 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_8 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_9 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_10 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_11 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=L701_Cell_12 Old Footprint=L_Ferrite_bead_0805 New Footprint=L_Ferrite_bead_0805
Change Physical Footprint: Designator=Q701_Cell_1 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_2 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_3 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_4 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_5 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_6 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_7 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_8 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_9 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_10 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_11 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=Q701_Cell_12 Old Footprint=TRT-PCH-2/30-BSS New Footprint=TRT-PCH-2/30-BSS
Change Physical Footprint: Designator=R101 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R102 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R201 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R202 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R203 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R204 Old Footprint=R1206FTK-W New Footprint=R1206FTK-W
Change Physical Footprint: Designator=R205 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R206 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R207 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R208 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R209 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R210 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R301 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R302 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R401 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R402 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R501 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R502 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R503 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R504 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R505 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R506 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R507 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R508 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R601 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R701_Cell_1 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_2 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_3 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_4 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_5 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_6 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_7 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_8 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_9 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_10 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_11 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R701_Cell_12 Old Footprint=R2512FTK New Footprint=R2512FTK
Change Physical Footprint: Designator=R702_Cell_1 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_2 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_3 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_4 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_5 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_6 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_7 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_8 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_9 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_10 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_11 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R702_Cell_12 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_1 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_2 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_3 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_4 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_5 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_6 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_7 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_8 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_9 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_10 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_11 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R703_Cell_12 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_1 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_2 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_3 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_4 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_5 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_6 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_7 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_8 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_9 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_10 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_11 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=R704_Cell_12 Old Footprint=R0805FTK New Footprint=R0805FTK
Change Physical Footprint: Designator=SW201 Old Footprint=16RotarySw New Footprint=16RotarySw
Change Physical Footprint: Designator=TP101 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP102 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP103 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP104 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP105 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP106 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP201 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP202 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP203 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP204 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP205 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP206 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP207 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP208 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP209 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP210 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP211 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP212 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP213 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP214 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP215 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP216 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP217 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP218 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP219 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP220 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP221 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP222 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP223 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP224 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP225 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP226 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP227 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP228 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP229 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP230 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP231 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP301 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP302 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP303 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP304 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP305 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP306 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP307 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP308 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP309 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP501 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP502 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP503 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP504 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP505 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP506 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP507 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP508 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP509 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP510 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP511 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP512 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP601 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP602 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP603 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP604 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=TP605 Old Footprint=TestPoint New Footprint=TestPoint
Change Physical Footprint: Designator=U102 Old Footprint=LDO_10V-0.8/3V3-SOT223 New Footprint=LDO_10V-0.8/3V3-SOT223
Change Physical Footprint: Designator=U201 Old Footprint=U_PIC24HJ128GP New Footprint=U_PIC24HJ128GP
Change Physical Footprint: Designator=U301 Old Footprint=TRANSCEIVER_CAN_SOIC16 New Footprint=TRANSCEIVER_CAN_SOIC16
Change Physical Footprint: Designator=U501 Old Footprint=ADC_LTC1296 New Footprint=ADC_LTC1296
Change Physical Footprint: Designator=U601 Old Footprint=U_LTC6811G-2 New Footprint=U_LTC6811G-2
Change Physical Footprint: Designator=XTAL201 Old Footprint=XTAL20M_SMD New Footprint=XTAL20M_SMD
